sulamerica-saude;Reembolso consulta;São Paulo;SP;98985951;2020-01-06 14:11:00;"Boa tarde!
Tem um solicitação de reembolso de consulta aplicada em dezembro no app, e até agora está em processamento, geralmente não leva uma semana que solicito (consulta médica) gostaria de saber o porque desse atraso no pagamento.
Outro ponto, entrei em contato no chat do app para conversar sobre o assunto acima, me deixaram esperando mais de 15 minutos, desisti de continuar via chat. No aguardo obrigada!";9
sulamerica-saude;Reembolso atrasado no seu pagamento;Rio de Janeiro;RJ;98976129;2020-01-06 11:47:00;"Prezados,

Realizei um procedimento cirúrgico, dei entrada no pedido de reembolso no dia 04/12/19, SR 3177509572, e até o momento não saiu do status de em análise, além de já ter ultrapassado o prazo dos 30 dias que a empresa pede para a conclusão do processo.

Atenciosamente,";8
sulamerica-saude;recusa a atendimento ao cliente idoso;São Paulo;SP;98933575;2020-01-04 17:19:00;"A Sul America recusa o atendimento aos meus pais, alegam falta de pagamento, porem já enviamos o comprovante (via app e também por email e agora por aqui) e ele já tentou resolver inúmeras vezes pelo telefone (difícil já que depende de outros para o uso de vias eletrônicas).
Descobriu que o atendimento está suspenso desde que foi fazer um exame para os olhos agendado para o dia 26/12, e teve a recusa pelo laboratório que solicitou a autorização , desde então continua sem o tratamento adequado para um problema que vem apresentando na visão,ou seja mesmo pagando o plano no dia correto não está coberto, são idosos o que agrava a situação.

No mês passado ele conseguiu na justiça uma liminar devido aumento abusivo, mas a Sul América enviou dois boleto um com o valor estipulado pelo juiz e o outro no valor abusivo que vinham cobrando (informaram que era o sistema pre programado, mas que poderíamos ignorar e pagar o valor estabelecido pelo juiz).
A impressão que tenho é que a Sul America tem a intenção de negar o recebimento para que o prazo vence e cancelem o plano que ele paga há 28 anos!";10
sulamerica-saude;Exames em atendimento de emergência;Santos;SP;98910771;2020-01-03 22:10:00;"Boa noite,

Sou cliente da Sul América, meu convênio é Executivo, portanto um dos mais caros da operadora. Alguns exames seguem em carência contratual, é o caso do ultrassom com doppler, por exemplo.

Ocorre que estou grávida e precisei ser atendida na emergência do Hospital Santa Joana. Chegando lá, o médico solicitou exame de urina, um cardiotoco e um ultrassom com doppler. Imagino que não sem necessidade.

Na hora disseram que a autorização dos exames estavam em análise da operadora e como era de madrugada, imaginei que fosse por isso. Como estava assustada assinei o termo de cobrança em caso de não autorização do plano e nem questionei a operadora.

Agora, vi pelo aplicativo que autorizaram somente a consulta médica. Ao que parece nem mesmo o exame de urina, que há muito já passou o tempo de carência, foi autorizado.

De acordo com o que a ANS determina, tudo o que for relativo à atendimentos emergenciais deve ser coberto após 24h da vigência do plano. Meu plano, à época do atendimento, já tinha mais de 3 meses.

Como o médico seria capaz de prestar atendimento e me diagnosticar sem o auxílio de exames? Espero resolução imediata dessa questão para que eu não tenha que tomar providências jurídicas acerca do caso.";10
sulamerica-saude;Reembolso não é pago no prazo;São Paulo;SP;98875229;2020-01-03 10:53:00;"Prezados senhores:

No dia 03/12/2019 solicitei um reembolso n. 3177431516 no valor de R$ 6.840,80 referente ao procedimento cirurgico que foi autorizado pela Sulamérica. Foi me informado que no prazo máximo de 30 dias eu estaria sendo reembolsada. Acontece que hoje exatamente 03/01/2020 e minha solicitação ainda encontra-se em analise. No dia 30 entrei em contato no atendimento ao cliente, abriram uma reclamação e mederam prazo de 04 dias úteis para retorno. Ontem dia 02/01/2020 entrei em contato com a ouvidoria e a atendente informou que abriu uma solicitação, pedindo que o departamento responsável por reemboso entrar em contato comigo ontem mesmo, porém ninguém entrou. Hoje dia 03/01/2020 liguei novamente cobrando o retorno e a atendente me informou que eu teria que aguardar 04 ou 05 dias uteis a contar do meu contato do dia 30/12 para Sulamerica se posicionar. Então falei a ela que a Sulamérica deveria mudar o prazo para reembolso e informar, uma vez que não está conseguindo cumprir este prazo, ela informou que isso iria se regularizar até fevereiro, que a sulamerica não iria alterar o prazo para reembolso porque são casos raros de atraso, então informei que comigo não é a primeira nem segunda vez que ocorre, e verifiquei aqui no site do reclame aqui que tem várias reclamações de atraso de reembolso. Falei ainda que da mesma forma que a empresa tem prazo para pagar as mensalidades do convenio, que pra reembolso teria que ser da mesma forma, pois se a empresa não paga o boleto no prazo ela paga multa por isso, temos que cumprir o prazo, por isso entendo que a Sulamerica tem que cumprir o prazo de reembolso também, ai a atendente me informou ""QUE DEVIDO AO ATRASO DESTE PAGAMENTO, a Sulamérica irá depositar este valor com acréscimo. Espero ter um retorno de vocês o mais breve possível, pois verifiquei aqui no site que vcs NÃO COSTUMAM DA RETORNO PARA RECLAMAÇÃO DE ATRASO DE PAGAMENTO NOS REEMBOLSOS.";8
sulamerica-saude;Demora no reembolso;Jundiaí;SP;98873427;2020-01-03 10:25:00;"Novamente a demora no reembolso no dia 02.12.2019 solicitei um reembolso.
Passou 30 dias do prazo de análise.
Estou cansada. Todo mês preciso explicar para as terapeutas do meu filho o plano demora.
Dependo das liberações de valores para fazer terapias.
Está difícil cada dia.
Decepcionada.";9
sulamerica-saude;Reembolso atrasado;Rio de Janeiro;RJ;98865975;2020-01-03 07:23:00;"Solicitei um reembolso junto a sulamerica em 18/11 e foi passado um prazo de 30 dias para análise e pagamento, mas hoje já são 03/01 e continua em análise. Tenho vários protocolos que não me dão resposta alguma, só informam que está em análise com o setor responsável. Reembolso número 3175942490. Tentei falar com a empresa amigavelmente mas não tive resposta.
Estou no aguardo de contato por telefone. Não quero que seja por e-mail.
Obrigada;
Rachel.";10
sulamerica-saude;Reembolso não aprovado;Santos;SP;98858401;2020-01-02 21:37:00;"Não concordo com o retorno em relação à omissão total dos custos que a Sulamerica me negou no meu tratamento de fertilização cujo Número da SR 317712323835. Primeiramente enviei a solicitação dia 29/11/2019 e após quase um mês me responderam que não cobre de acordo com a ANS. Se já sabem os procedimentos, porque demoraram tanto a responder?

Infelizmente caso não haja uma revisão terei que buscar meus diretos na justiça, pois de acordo com a Lei n 11.935 de 2009, da Constituição Federal, afirma que a cobertura de tratamentos voltados ao planejamento é obrigatória, incluindo os procedimentos voltados para a fertilidade.

Conforme previsto no Código de Defesa do Consumidor, toda e qualquer cláusula que exclua o atendimento de doenças deverá ser considerada nula.
Uma vez que, a infertilidade é tida pela CID Classificação Internacional de Doenças, como uma doença.

A Constituição brasileira tem como seu fundamento, a proteção ao direito à vida com dignidade, e negar a possibilidade de um planejamento familiar, indiretamente, significa negar uma dignidade à vida.

A ANS Agência Nacional de Saúde Suplementar, órgão responsável por regulamentar todo o ramo de saúde privada nacional, obriga os planos de saúde a oferecem procedimentos de diagnóstico e tratamentos para infertilidade, independentemente do paciente ser mulher ou homem. E mesmo que a ANS, tempos depois, incluiu uma resolução na presente lei que excluía a inseminação artificial, das obrigatoriedades.

Em Janeiro de 2019 fiz uma cirurgia de Laparoscopia onde foi constatado que eu tinha endometriose (doença pela qual também contribui para infertilidade) por isso, a opção pela FIV. Onde tive que fazer empréstimo para poder realizar todos os custos. Infelizmente e de acordo com as cláusulas citadas acima a SulAmerica está me negando a possibilidade de um planejamento familiar.

Estou no aguardo de um breve retono ou caso não seja revisto a minha situação, onde anexei todas as prescrições médicas, inclusive notas fiscais de todos os medicamentos e consultas custeadas por mim e meu marido, terei que acionar a SulAmerica na Justiça.";1
sulamerica-saude;Plano nacional não tem atendimento;São Paulo;SP;98826351;2020-01-02 11:54:00;Contratei um plano nacional pro meu filho pois acreditei ter atendimento, me mudei para Rondônia, Ouro Preto do oeste e para minha surpresa aqui não tem simplesmente nenhum tipo de atendimento nem pediatra, nem nas cidades vizinhas, como assim ? Indignada pois pago tão caro em um plano que imaginei ser nacional e não tem nada de atendimento na minha região é vergonhoso isso, quero uma solução pro meu problema pois se é nacional tem que ser nacional caramba;10
sulamerica-saude;Reembolso não realizado;Rio de Janeiro;RJ;98814407;2020-01-02 07:46:00;"Realizei uma cirurgia de emergência, e dei entrada para o recebimento do reembolso no dia 3 de dezembro de 2019. O cheque no valor R$4.000.00 já foi compensado e os R$500.00 foi pago no dia da cirurgia.
O reembolso no valor de R$ 4.500,00 ainda me foi reembolsado.
O prazo termina amanhã, então entrei no chat e me deram 5 dias úteis para responder a minha reclamação .
Minha conta está negativa correndo juros, não posso aguardar 5 dias úteis para receber uma informação de um valor que por lei, se não me engano, deve ser depositado até amanhã (30 dias).";10
sulamerica-saude;consulta não reembolsada e não pagou;Rio de Janeiro;RJ;98813725;2020-01-02 05:46:00;abri reclamação [97913665 https://www.reclameaqui.com.br/sulamerica-saude-e-odonto/consulta-nao-reembolsada_NbTma1P-NzyGRCs1/] sobre o reembolso 3174783585, ficou combinado que seria pago no dia 23/12/2019 e o depósito não aconteceu.;10
sulamerica-saude;48 HS Propaganda enganosa;Recife;PE;98783739;2019-12-30 23:47:00;Entrei em uma fria com a sulmerica odonto na propaganda depois de 48 HS já pode usar desde do dia 18 que estou tentando marcar uma consulta nem uma clínica atende o telefone agora estou ferrado já passou os 7 dias que eu tinha para cancelar vou te que alguentar 1 ano pelo visto vou ter muita dor de cabeça com a sulmerica odonto que Deus mim proteja;0
sulamerica-saude;Relacionamento PME péssimo;São Caetano do Sul;SP;98778807;2019-12-30 19:50:00;Solicitei no SAC da Sulamérica no dia 14/12 para que fosse renegociado o valor do meu plano de saúde. No dia 19/12 recebo um e-mail falando que tentaram entrar em contato comigo em vários horários e não tiveram sucesso, porém como trabalho das 8h até 17h e meu local de trabalho não tem sinal telefônico somente consigo atender ligações via WhatsApp, dessa forma, solicitei um número de telefone para que eu fizesse o contato ou me informassem os valores que poderia ficar o plano e os mesmos informaram que não podia fornecer e que era para eu passar um número para eles, não passei do meu trabalho, pois compartilho o telefone com outras pessoas e não posso ficar segurando um telefone para assuntos pessoais no expediente de trabalho. Então informei que dia 30/12 eu estaria disponível a qualquer horário, cientes disso, me falaram que iam entrar em contato comigo nessa data, vulgo hoje, são 19:45 e nenhum telefonema foi recebido, enviei um e-mail informando disso e que não será mais necessário o contato, pois irei cancelar o meu plano, pela falta de respeito pelo cliente que somente quer negociar o valor do plano para permanecer no plano.;8
sulamerica-saude;Reembolso;São Paulo;SP;98761379;2019-12-30 12:12:00;Minha filha é deficiente auditiva e possui o implante coclear para ela frequentar praias e piscina precisa de um kit para proteção de seus aparelhos como tudo é muito caro comprei primeiro um lado se nao me engano no ano retrasado pois é muito caro! Ja que nos primeiro temos que pagar do nosso bolso parcelando em 10x , para depois sermos reembolsados! Detalhe a Sulamerica tem tudo original com eles de tudo desde o começo! Pois bem esse ano comprei o outro lado do aparelho ja que é tudo mto caro e infelizmente nao temos condições de comprar tudo de uma vez! E agora eles não querem reembolsar pq querem um laudo médico justificando a troca de peças! Pois bem Sulamerica infelizmente esse kit é descartável e só dura 50 vezes eu expliquei mil vezes isso para os atendentes mais ninguém me deu a devida atenção é só vcs puderem ai no historico dela que vão ver que vcs ja me reembolsaram esse kit uma vez e só agora que comprei o outro lado! Vou entra com advogado pois agora os planos de saúde tem que cobrir tudo relacionado ao implante;0
sulamerica-saude;Demora para receber o reembolso;Duque de Caxias;RJ;98754543;2019-12-30 10:01:00;Solicitei reembolso de um exame no dia 03/12/2019 via aplicativo digital ( onde são enviados e recebidos na mesma hora a documentação), que se encontra até a data de hoje 30/12/2019 em análise.;7
sulamerica-saude;Demora no pagamento de reembolso;São Gonçalo;RJ;98744159;2019-12-29 19:03:00;Fiz uma solicitação de reembolso no dia 21 de novembro para anestesista, já passaram mais de 30 dias e até o momento está em análise. Total falta de respeito devido ser um valor alto e que não tive opção em ter que tirar do meu 13 Salário para cobrir o cheque. Minha solicitação com a Sulamerica 3176297130 ainda em análise e provavelmente só terei algum retorno após o recesso de réveillon. Isso é um absurdo;9
sulamerica-saude;Reembolso Demorado;Rio de Janeiro;RJ;98678573;2019-12-27 12:11:00;Realizei uma cirurgia no ombro esquerdo dia 18/11/2019. Dei entrada do reembolso no dia 22/11 e 25/11. Desde então, há mais de 30 dias aguardo o reembolso. SR 3176428249 SR 3176627008;5
sulamerica-saude;Rede credenciada;Recife;PE;98619765;2019-12-26 10:17:00;Fiz um plano odonto mais quando preciso usar nenhuma clínica credenciada atende liguei pra mais de 4 clínica isso é um absurdo;7
sulamerica-saude;Vai esperar os 30 dias para fazer o reembolso?;São João de Meriti;RJ;98603919;2019-12-25 15:24:00;"Fiz uma cirurgia no dia 29 de novembro e dei a entrada no reembolso no dia 1 de Dezembro até agora nada do reembolso vai espera completar os 30 dias para liberar???
Demora tanto tempo para fazer uma análise de documento ???
Poxa plano de saúde que não tem nem nome no mercado me reembolsaram em menos de 15 dias.. poxa você São sula América..";10
sulamerica-saude;Demora na análise do pedido de reembolso;São Paulo;SP;98599937;2019-12-25 10:23:00;Fiz uma solicitação de um reembolso de exame médico no valor de R$300,00 (3176618165), através do aplicativo no dia 25 de novembro de 2019 e até a presente data não obtive resposta. Entrei em contato pelo site da Sulamérica, mas a resposta foi apenas para acompanhar o andamento pelo aplicativo. Solicito a análise do caso, com urgência.;8
sulamerica-saude;Passando vergonha ao usar plano dentário dessa Sulamerica.;Manaus;AM;98545039;2019-12-23 12:03:00;Ao vir utilizar o plano com minha esposa, meu filho e filha passei maior vergonha com meu filho que já sentado iniciando o procedimento de limpeza dos dentes dele teve que sair, porquê não foi aprovado pelo plano. O pior é que quem aprova quer saber mais do quê quem está pedindo o tal procedimento... Uma grande palhaçada desse plano, visto quê já ouvi muitos relatos de amigos que usam esse plano pela fábrica. O consultório lotado e meu filho tendo que sair da cadeira passando maior vergonha. Ainda tenho que ligar pra tentar liberar essa porcaria.;8
sulamerica-saude;Boleto de pagamento foi recebido após o vencimento;São José dos Campos;SP;98535281;2019-12-23 09:38:00;"Meu Plano Sulamerica-Plasa é feito desconto em folha, hoje recebi o boleto de pagamento em casa, estranhei e verifiquei que não foi feito o desconto em folha. Sem problema vou pagar. Mas aí verifiquei que o vencimento foi dia 15/12 e recebi hoje (18/12). Então tenho que pagar juros R$ 24,76. Acho incorreto, se o boleto tivesse chegado em tempo hábil para pagamento, tipo até se chegasse com data de hoje eu pagaria.
Mas não concordo de pagar os juros, por julgar que o erro não foi meu.
Já verifiquei que no próximo mês ocorrerá o mesmo problema, não haverá o desconto em folha, então se antecipe e envie o boleto em tempo hábil para pagamento (Luciano, pai, da Menor Laura)";9
sulamerica-saude;Reembolso atrasado;Olinda;PE;98533497;2019-12-23 09:02:00;Cadastrei docs pra reembolso dia 19/11/19. SR 3176176888, mas não recebi valor até o momento. Já liguei e solicitei cumprimento mais de 3x, na penúltima (atend 4164282019121) fui informada que houve problema sistêmico e que receberia valor até a última sexta, sendo que nada aconteceu, nem houve mu dança no status no App. Liguei hoje, novamente, e recebi novo prazo. Não estou satisfeita, nem disposta a esperar mais!! Mais de 30 dias!!!!;7
sulamerica-saude;EMAILS INDESEJADOS;Belo Horizonte;MG;98521697;2019-12-22 18:17:00;"RECEBO MUITOS EMAIL DA SUL AMERICA SAUDE E NAO QUERO CONTRATAR
ESTES EMAILS ESTAO EM DESACORDO COM A LEI E EU ESPERO QUE ELES PAREM DE ME MANDAR EMAIL freitas@....oabmg...br";0
sulamerica-saude;Burocracia;Eusébio;CE;98472243;2019-12-20 17:26:00;"Ola,
Precisei de um médico que trate de alergia para meu filho (bebê) em Fortaleza - CE e não existe profissional credenciado.
Pelo chat solicitei um auxílio e a resposta foi um LISTA SEM FIM DE EXIGÊNCIAS para um reembolso, ou seja:

- Eu pedi um profissional no qual eu pudesse levar meu filho e não um rol burocrático de papel para receber um reembolso!;

- Eu tenho mais o que fazer do que ficar ""procurando médico em Fortaleza"" por isso eu pago o plano - CUJO AUMENTO ANUAL FOI MAIS QUE O TRIPLO DA INFLAÇÃO!;
- Aquele rol de informações serve para imputar ao cliente a futura culpa e não reembolsar (já passei por isso);

- A minha solicitação foi: um profissional para atender o dependente e não uma relação ""sem fim"" de ""burroracia"" para um reembolso!

- Dizer que é o procedimento ""padrão da Anvisa"" não atende a minha necessidade!
- Com certeza encontro plano melhor por um preço menor! quase 1,5k para isso???

Obrigado!";10
sulamerica-saude;cobrança abusiva da coparticipação;São Paulo;SP;98429905;2019-12-19 19:48:00;REALIZEI UMA CONSULTA SIMPLES NA REDE REFERENCIADA NO VALOR DA COPARTICIPAÇÃO COBRARAM 330,05 SENDO QUE PAGO 153,00 MENSAL PELO PLANO DA EMPRESA. ESSE VALOR ULTRAPASSA AS REGRAS DA ANS E PERCENTUAL DA COPARTICIPAÇÃO. A CONSULTA FOI NO MES 10 E ME COBRARAM NO MES 12, EXIJO RESSARCIMENTO. LIGO NA CENTRAL E DESLIGAM O TELEFONE, TRANSFEREM E NAO TE ATENDE. TOTAL DESRESPEITO COM O CLIENTE.;0
sulamerica-saude;Cobrança;Barretos;SP;98414425;2019-12-19 14:51:00;Cobrança da empresa ligada a Sulamerica, a Norton Nunes liga mais de 30 vezes por dia , para cobrar algo que foi pago e enviado comprovante, e dizem que a culpa é da sulamerica, então tem que resolver este problema;6
sulamerica-saude;Elogio - SulAmérica Saúde;Rio de Janeiro;RJ;98403081;2019-12-19 11:43:00;"Estou neste canal, pois não encontrei nenhum site para elogios públicos rs.
Infelizmente estou saindo do plano de saúde da SulAmérica a partir de 2020, pois entrarei no plano de saúde do meu trabalho. Mas durante o tempo em que fiquei na SulAmérica realmente vi um plano muito superior aos outros que já experimentei.
Não tive dor de cabeça nenhuma na SulAmérica. Os pedidos de reembolsos são fáceis e rápidos. Fiz portabilidade de carências para lá sem nenhum entrave, enquanto que, na época, outros planos tentavam negar minha entrada. Quando meu filho ficou internado, eles resolveram tudo; me ligaram só perguntando se eu tinha preferência de hospital para ele ser transferido e conseguiram vaga nele. Tudo tranquilo enquanto que já vi colegas de outros planos penando para conseguir autorizações.
Com pesar, estou saindo de um raro bom plano de saúde, quem sabe um dia não conseguimos voltar. Torcendo para o meu trabalho firmar com a SulAmérica em um novo contrato.";10
sulamerica-saude;Reembolso não feito demora;Rio de Janeiro;RJ;98384335;2019-12-18 23:11:00;Solicitei o reembolso desde 04/12 ainda está em análise, até qd vou aguardar?;0
sulamerica-saude;Reembolso em atraso;Rio de Janeiro;RJ;98372297;2019-12-18 18:09:00;"Boa tarde,

Solicitei um reembolso no dia 10/12/2019 de uma consulta para a minha filha no valor de 250,00 número da Sr 3178181452. Como é um reembolso de consulta medica , de acordo com as regras do plano, o reembolso deveria ocorrer em 5 dias e ate o momento não houve o crédito. Já entrei em contato, via telefone, por 3 vezes e a resposta é de que o reembolso será creditado no dia , mas isso não ocorre.

Solicito a analise do caso.

Obrigada.";10
